"WorkingGroup","FishStock","Year","Recruitment","TBiomass","SSB","Landings","YieldSSB","MeanF","SoP","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21"
"wgnssk","ple-nsea","2000","9.9200000000000000e+05","343","230500","1.2550000000000000e+05","","4.6300000000000002e-01","","","","","","","","","","","",""
"wgnssk","ple-nsea","2001","5.4200000000000000e+05","396","273600","1.8230000000000000e+05","","7.6300000000000001e-01","","","","","","","","","","","",""
"wgnssk","ple-nsea","2002","1.7290000000000000e+06","348","200800","1.2460000000000000e+05","","5.7099999999999995e-01","","","","","","","","","","","",""
"wgnssk","ple-nsea","2003","5.3500000000000000e+05","357","230200","1.4430000000000000e+05","","6.0299999999999998e-01","","","","","","","","","","","",""
"wgnssk","ple-nsea","2004","1.2610000000000000e+06","356","210800","1.1590000000000000e+05","","4.7599999999999998e-01","","","","","","","","","","","",""
"wgnssk","ple-nsea","2005","7.7100000000000000e+05","359","248300","1.0960000000000000e+05","","4.0000000000000002e-01","","","","","","","","","","","",""
"wgnssk","ple-nsea","2006","9.2000000000000000e+05","392","256500","1.1980000000000000e+05","","3.6899999999999999e-01","","","","","","","","","","","",""
"wgnssk","ple-nsea","2007","1.0780000000000000e+06","378","261300","8.9200000000000000e+04","","3.1300000000000000e-01","","","","","","","","","","","",""
"wgnssk","ple-nsea","2008","9.1500000000000000e+05","490","360800","9.4700000000000000e+04","","2.4199999999999999e-01","","","","","","","","","","","",""
"wgnssk","ple-nsea","2009","8.7300000000000000e+05","526","385900","1.0020000000000000e+05","","2.2800000000000001e-01","","","","","","","","","","","",""
"wgnssk","ple-nsea","2010","8.0800000000000000e+05","580","460700","1.0650000000000000e+05","","2.3999999999999999e-01","","","","","","","","","","","",""
"wgnssk","ple-nsea","2011","9.1539900000000000e+05","","522891","","","","","","","","","","","","","","",""
"wgnssk","sai-3a46","1967","1.2700000000000000e+05","396","150800","8.8300000000000000e+04","","3.2200000000000001e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1968","1.1400000000000000e+05","520","211700","1.1380000000000000e+05","","2.9099999999999998e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1969","3.0100000000000000e+05","694","264000","1.3060000000000000e+05","","2.6200000000000001e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1970","2.9200000000000000e+05","890","311900","2.3500000000000000e+05","","4.0799999999999997e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1971","3.2800000000000000e+05","1018","429600","2.6540000000000000e+05","","3.2900000000000001e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1972","1.7100000000000000e+05","904","474000","2.6189999999999997e+05","","3.9500000000000002e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1973","1.5300000000000000e+05","848","534500","2.4250000000000000e+05","","4.1599999999999998e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1974","1.4900000000000000e+05","834","554900","2.9840000000000000e+05","","5.5600000000000005e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1975","1.8100000000000000e+05","743","472000","2.7160000000000000e+05","","4.8199999999999998e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1976","3.8400000000000000e+05","752","351600","3.4400000000000000e+05","","7.6000000000000001e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1977","1.1800000000000000e+05","509","263100","2.1640000000000000e+05","","6.1499999999999999e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1978","9.2000000000000000e+04","464","268100","1.5510000000000000e+05","","4.7699999999999998e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1979","7.8000000000000000e+04","419","241100","1.2840000000000000e+05","","3.9600000000000002e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1980","6.7000000000000000e+04","397","235200","1.3190000000000000e+05","","4.4300000000000000e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1981","1.7300000000000000e+05","495","241200","1.3230000000000000e+05","","3.0599999999999999e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1982","1.1000000000000000e+05","512","210500","1.7440000000000000e+05","","4.6899999999999997e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1983","1.1800000000000000e+05","467","214300","1.8000000000000000e+05","","5.4800000000000004e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1984","2.0500000000000000e+05","466","176700","2.0080000000000000e+05","","6.7700000000000005e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1985","3.1200000000000000e+05","491","161000","2.2090000000000000e+05","","7.1499999999999997e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1986","2.8800000000000000e+05","488","152000","1.9860000000000000e+05","","8.1999999999999995e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1987","1.1300000000000000e+05","386","153700","1.6750000000000000e+05","","6.4800000000000002e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1988","1.1500000000000000e+05","322","149000","1.3520000000000000e+05","","6.2500000000000000e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1989","7.8000000000000000e+04","260","116300","1.0890000000000000e+05","","6.7900000000000005e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1990","1.1900000000000000e+05","264","104900","1.0380000000000000e+05","","6.0499999999999998e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1991","1.3800000000000000e+05","284","103300","1.0800000000000000e+05","","5.8199999999999996e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1992","9.3000000000000000e+04","279","104500","9.9700000000000000e+04","","6.3700000000000001e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1993","1.5200000000000000e+05","326","109200","1.1150000000000000e+05","","5.3600000000000003e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1994","1.0400000000000000e+05","319","118300","1.0960000000000000e+05","","5.1500000000000001e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1995","2.2400000000000000e+05","457","135300","1.2180000000000000e+05","","4.1899999999999998e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1996","1.1200000000000000e+05","437","147800","1.1500000000000000e+05","","4.1199999999999998e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1997","1.6500000000000000e+05","470","196200","1.0730000000000000e+05","","2.9099999999999998e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1998","7.1000000000000000e+04","389","196600","1.0610000000000000e+05","","3.4899999999999998e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","1999","1.4000000000000000e+05","406","207800","1.1070000000000000e+05","","3.5899999999999999e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","2000","9.3000000000000000e+04","436","207000","9.1300000000000000e+04","","3.0900000000000000e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","2001","2.2400000000000000e+05","506","221500","9.5000000000000000e+04","","2.8399999999999997e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","2002","1.8900000000000000e+05","542","222900","1.1540000000000000e+05","","2.5500000000000000e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","2003","1.2500000000000000e+05","509","255100","1.0560000000000000e+05","","2.3499999999999999e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","2004","9.4000000000000000e+04","534","306400","1.0420000000000000e+05","","1.9700000000000001e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","2005","1.8400000000000000e+05","547","307700","1.2450000000000000e+05","","2.6300000000000001e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","2006","5.7000000000000000e+04","487","288500","1.2570000000000000e+05","","2.8799999999999998e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","2007","1.2400000000000000e+05","457","283700","1.0120000000000000e+05","","2.7400000000000002e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","2008","7.2000000000000000e+04","437","262900","1.1930000000000000e+05","","3.6799999999999999e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","2009","5.7000000000000000e+04","355","235500","1.1570000000000000e+05","","4.0799999999999997e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","2010","1.2500000000000000e+05","371","213500","1.0250000000000000e+05","","3.8300000000000001e-01","","","","","","","","","","","",""
"wgnssk","sai-3a46","2011","1.1902800000000000e+05","","168811","","","","","","","","","","","","","","",""
"wgnssk","san-ns1","1983","6.2499900000000000e+08","705504","516578","3.4923200000000000e+05","6.7600000000000005e-01","5.9299999999999997e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","1984","1.4686800000000000e+08","1502250","212681","4.6760900000000000e+05","2.1989999999999998e+00","6.7100000000000004e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","1985","9.4928700000000000e+08","1002100","588145","4.2411400000000000e+05","7.2099999999999997e-01","6.7900000000000005e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","1986","1.5415900000000000e+08","2291220","318719","3.8273500000000000e+05","1.2010000000000001e+00","5.1300000000000001e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","1987","7.3517000000000000e+07","1607230","1071200","3.5767100000000000e+05","3.3400000000000002e-01","3.6199999999999999e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","1988","3.7439400000000000e+08","782061","631713","3.9827100000000000e+05","6.3000000000000000e-01","5.1800000000000002e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","1989","1.7883700000000000e+08","816099","232759","4.4569500000000000e+05","1.9150000000000000e+00","8.3299999999999996e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","1990","2.3725500000000000e+08","705553","368557","2.8304000000000000e+05","7.6800000000000002e-01","7.5900000000000001e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","1991","3.3314100000000000e+08","1083600","323676","3.4709600000000000e+05","1.0720000000000001e+00","5.8999999999999997e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","1992","7.3641000000000000e+07","1315990","354859","5.6429800000000000e+05","1.5900000000000001e+00","8.6399999999999999e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","1993","3.0742600000000000e+08","551211","305634","1.2408200000000000e+05","4.0600000000000003e-01","3.5199999999999998e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","1994","4.5884800000000000e+08","826458","190239","2.0953800000000000e+05","1.1010000000000000e+00","3.3100000000000002e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","1995","1.1230300000000000e+08","1802890","432631","4.1051300000000000e+05","9.4899999999999995e-01","5.7799999999999996e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","1996","6.8212400000000000e+08","699271","410037","2.9870200000000000e+05","7.2799999999999998e-01","5.8899999999999997e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","1997","1.0889300000000000e+08","2102340","238242","4.3180800000000000e+05","1.8120000000000001e+00","5.1100000000000001e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","1998","1.8528300000000000e+08","899570","548917","3.7111700000000000e+05","6.7600000000000005e-01","6.5200000000000002e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","1999","2.4008500000000000e+08","606838","225830","4.2769100000000000e+05","1.8939999999999999e+00","1.1980000000000000e+00","","","","","","","","","","","",""
"wgnssk","san-ns1","2000","4.1402100000000000e+08","704641","138388","2.8452100000000000e+05","2.0560000000000000e+00","9.5999999999999996e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","2001","5.5601600000000000e+08","873627","159572","5.1306800000000000e+05","3.2149999999999999e+00","1.4370000000000001e+00","","","","","","","","","","","",""
"wgnssk","san-ns1","2002","2.9121000000000000e+07","1376710","145830","5.9604900000000000e+05","4.0869999999999997e+00","1.1359999999999999e+00","","","","","","","","","","","",""
"wgnssk","san-ns1","2003","2.3097700000000000e+08","265522","193364","1.2186300000000000e+05","6.3000000000000000e-01","8.6499999999999999e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","2004","1.0137100000000000e+08","508802","79690","1.9527400000000000e+05","2.4500000000000002e+00","9.8299999999999998e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","2005","2.7499300000000000e+08","400372","162804","1.0083500000000000e+05","6.1899999999999999e-01","4.1799999999999998e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","2006","1.5216500000000000e+08","772613","153474","2.3144800000000000e+05","1.5080000000000000e+00","6.1599999999999999e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","2007","3.4781200000000000e+08","598874","266195","1.0860000000000000e+05","4.0799999999999997e-01","2.5800000000000001e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","2008","1.0468000000000000e+08","1151790","328004","2.3744700000000000e+05","7.2399999999999998e-01","4.2699999999999999e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","2009","5.2322400000000000e+08","671086","302830","2.9124700000000000e+05","9.6199999999999997e-01","5.9799999999999998e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","2010","4.9689000000000000e+07","1534960","246330","2.8554000000000000e+05","1.1590000000000000e+00","4.0699999999999997e-01","","","","","","","","","","","",""
"wgnssk","san-ns1","2011","","","473850","","","","","","","","","","","","","","",""
"wgnssk","san-ns2","1983","1.2705800000000000e+08","151775","108802","7.4481000000000000e+04","6.8500000000000005e-01","3.8300000000000001e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","1984","3.6278000000000000e+07","326571","62947","6.3046000000000000e+04","1.0020000000000000e+00","3.0599999999999999e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","1985","2.3856300000000000e+08","248260","149408","9.6645000000000000e+04","6.4700000000000002e-01","5.5500000000000005e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","1986","3.8332000000000000e+07","586268","90031","9.3146000000000000e+04","1.0349999999999999e+00","3.3500000000000002e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","1987","1.8705000000000000e+07","415460","282628","5.3284000000000000e+04","1.8900000000000000e-01","1.8400000000000000e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","1988","1.1606100000000000e+08","240438","202090","1.2038200000000000e+05","5.9599999999999997e-01","5.3500000000000003e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","1989","6.4956000000000000e+07","271447","88007","1.0970300000000000e+05","1.2470000000000001e+00","5.4000000000000004e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","1990","8.4749000000000000e+07","277160","153555","1.0091700000000000e+05","6.5700000000000003e-01","5.8699999999999997e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","1991","9.7869000000000000e+07","418513","145842","1.0779500000000000e+05","7.3899999999999999e-01","3.6899999999999999e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","1992","3.2427000000000000e+07","436339","159113","6.9825000000000000e+04","4.3900000000000000e-01","2.9699999999999999e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","1993","1.2681400000000000e+08","353954","220981","5.9652000000000000e+04","2.7000000000000002e-01","3.0099999999999999e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","1994","6.0542000000000000e+07","516387","141866","5.0656000000000000e+04","3.5699999999999998e-01","1.3800000000000001e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","1995","2.0914000000000000e+07","452347","235459","6.0138000000000000e+04","2.5500000000000000e-01","1.8800000000000000e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","1996","2.0185900000000000e+08","309225","202961","8.0012000000000000e+04","3.9400000000000002e-01","2.9999999999999999e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","1997","3.1450000000000000e+06","649194","94993","1.0272600000000000e+05","1.0810000000000000e+00","3.3500000000000002e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","1998","1.3433000000000000e+07","349607","287570","6.8953000000000000e+04","2.3999999999999999e-01","2.9599999999999999e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","1999","4.0814000000000000e+07","177520","120354","3.2108000000000000e+04","2.6700000000000002e-01","2.5600000000000001e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","2000","1.0702000000000000e+07","236062","73132","5.2228000000000000e+04","7.1399999999999997e-01","3.5499999999999998e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","2001","1.0746700000000000e+08","134520","80838","5.6934000000000000e+04","7.0399999999999996e-01","4.3300000000000000e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","2002","6.6580000000000000e+06","318847","39240","3.5494000000000000e+04","9.0500000000000003e-01","3.3200000000000002e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","2003","6.3967000000000000e+07","159762","116110","5.5924000000000000e+04","4.8199999999999998e-01","5.7599999999999996e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","2004","2.6297000000000000e+07","228285","45770","7.1413000000000000e+04","1.5600000000000001e+00","6.7600000000000005e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","2005","5.0677000000000000e+07","135432","55374","4.1420000000000000e+04","7.4800000000000000e-01","3.1500000000000000e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","2006","3.1683000000000000e+07","220979","53449","3.5351000000000000e+04","6.6100000000000003e-01","2.8599999999999998e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","2007","8.0246000000000000e+07","208715","91560","5.9110000000000000e+03","6.5000000000000002e-02","3.9000000000000000e-02","","","","","","","","","","","",""
"wgnssk","san-ns2","2008","1.8446000000000000e+07","308837","87941","1.3064000000000000e+04","1.4899999999999999e-01","8.7999999999999995e-02","","","","","","","","","","","",""
"wgnssk","san-ns2","2009","1.2641400000000000e+08","193851","128541","1.0240000000000000e+04","8.0000000000000002e-02","6.7000000000000004e-02","","","","","","","","","","","",""
"wgnssk","san-ns2","2010","1.1481000000000000e+07","401504","94852","3.0531000000000000e+04","3.2200000000000001e-01","1.4699999999999999e-01","","","","","","","","","","","",""
"wgnssk","san-ns2","2011","","","184604","","","","","","","","","","","","","","",""
"wgnssk","san-ns3","1983","9.2758000000000000e+07","212748","73212","1.0594600000000000e+05","1.4470000000000001e+00","4.6500000000000002e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","1984","4.2576000000000000e+07","303276","98284","1.2363500000000000e+05","1.2580000000000000e+00","4.9800000000000000e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","1985","2.9676700000000000e+08","256659","144227","5.9083000000000000e+04","4.0999999999999998e-01","2.7400000000000002e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","1986","3.7368800000000000e+08","777859","162984","4.2034100000000000e+05","2.5790000000000002e+00","9.9700000000000000e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","1987","8.3827000000000000e+07","1082840","283715","4.0390800000000000e+05","1.4239999999999999e+00","9.0600000000000003e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","1988","3.0722600000000000e+08","655548","395663","3.9108100000000000e+05","9.8799999999999999e-01","1.3650000000000000e+00","","","","","","","","","","","",""
"wgnssk","san-ns3","1989","1.0520700000000000e+08","814245","132104","4.8189300000000000e+05","3.6480000000000001e+00","1.1020000000000001e+00","","","","","","","","","","","",""
"wgnssk","san-ns3","1990","2.1324400000000000e+08","449784","209168","2.1918300000000000e+05","1.0480000000000000e+00","5.6799999999999995e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","1991","9.0715000000000000e+07","752755","216384","3.6810500000000000e+05","1.7010000000000001e+00","7.2799999999999998e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","1992","2.3359200000000000e+08","396339","196446","1.9570000000000000e+05","9.9600000000000000e-01","4.6600000000000003e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","1993","2.2118500000000000e+08","739822","209529","2.6395400000000000e+05","1.2600000000000000e+00","6.4000000000000001e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","1994","1.7928900000000000e+08","701169","257567","4.4411900000000000e+05","1.7240000000000000e+00","7.1299999999999997e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","1995","1.3474600000000000e+08","591643","204541","2.1892200000000000e+05","1.0700000000000001e+00","4.8199999999999998e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","1996","8.9473500000000000e+08","776379","351306","2.4739700000000000e+05","7.0399999999999996e-01","3.9400000000000002e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","1997","6.3391000000000000e+07","1661550","262786","6.0415900000000000e+05","2.2989999999999999e+00","9.3799999999999994e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","1998","9.9007000000000000e+07","595816","399834","4.9933300000000000e+05","1.2490000000000001e+00","9.3999999999999995e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","1999","1.2685400000000000e+08","405745","186104","2.2316000000000000e+05","1.1990000000000001e+00","1.1470000000000000e+00","","","","","","","","","","","",""
"wgnssk","san-ns3","2000","8.7267000000000000e+07","416370","108675","2.4273200000000000e+05","2.2340000000000000e+00","1.3610000000000000e+00","","","","","","","","","","","",""
"wgnssk","san-ns3","2001","9.5479000000000000e+07","299116","85852","2.4529000000000000e+05","2.8570000000000002e+00","9.6099999999999997e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","2002","1.8789000000000000e+07","298045","67089","2.0930200000000000e+05","3.1200000000000001e+00","1.0660000000000001e+00","","","","","","","","","","","",""
"wgnssk","san-ns3","2003","4.7851000000000000e+07","126557","77218","5.8942000000000000e+04","7.6300000000000001e-01","5.1400000000000001e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","2004","1.6809000000000000e+07","148769","38127","7.9234000000000000e+04","2.0779999999999998e+00","6.9199999999999995e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","2005","3.6661000000000000e+07","120188","75562","2.9677000000000000e+04","3.9300000000000002e-01","2.3200000000000001e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","2006","1.0318400000000000e+08","148729","56591","1.8863000000000000e+04","3.3300000000000002e-01","1.3800000000000001e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","2007","6.0029000000000000e+07","360019","82761","1.1323200000000000e+05","1.3680000000000001e+00","5.3600000000000003e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","2008","9.4415000000000000e+07","318333","133409","9.4491000000000000e+04","7.0799999999999996e-01","4.7299999999999998e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","2009","7.2280000000000000e+07","321592","86326","3.3350000000000000e+04","3.8600000000000001e-01","1.4299999999999999e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","2010","4.4200000000000000e+06","440423","260710","7.8051000000000000e+04","2.9899999999999999e-01","5.2500000000000002e-01","","","","","","","","","","","",""
"wgnssk","san-ns3","2011","","","197580","","","","","","","","","","","","","","",""
"wgnssk","sol-eche","1982","1.2735000000000000e+04","10429","7824","3.1900000000000000e+03","","3.5460000000000003e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","1983","2.1349000000000000e+04","12620","9590","3.4580000000000000e+03","","4.0610000000000002e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","1984","2.1532000000000000e+04","12971","8997","3.5750000000000000e+03","","4.3099999999999999e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","1985","1.2913000000000000e+04","13349","9999","3.8370000000000000e+03","","3.3579999999999999e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","1986","2.5732000000000000e+04","14000","10616","3.9320000000000000e+03","","3.9169999999999999e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","1987","1.0981000000000000e+04","13035","9015","4.7910000000000000e+03","","5.8879999999999999e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","1988","2.5830000000000000e+04","12880","10149","3.8530000000000000e+03","","4.2840000000000000e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","1989","1.6808000000000000e+04","11922","8451","3.8050000000000000e+03","","5.6359999999999999e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","1990","4.4294000000000000e+04","13931","9638","3.6470000000000000e+03","","3.7859999999999999e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","1991","3.4877000000000000e+04","15915","8803","4.3510000000000000e+03","","4.5140000000000002e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","1992","3.3652000000000000e+04","17406","11231","4.0720000000000000e+03","","3.6990000000000001e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","1993","1.6787000000000000e+04","17978","13193","4.2990000000000000e+03","","3.0049999999999999e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","1994","2.6573000000000000e+04","15662","12581","4.3830000000000000e+03","","3.5320000000000001e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","1995","1.9443000000000000e+04","15133","11135","4.4200000000000000e+03","","3.6430000000000001e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","1996","1.8912000000000000e+04","15732","12183","4.7970000000000000e+03","","4.7230000000000000e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","1997","2.7791000000000000e+04","14365","10598","4.7640000000000000e+03","","5.8889999999999998e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","1998","1.8014000000000000e+04","12561","8143","3.3630000000000000e+03","","4.5410000000000000e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","1999","2.6284000000000000e+04","12481","9085","4.1350000000000000e+03","","5.4579999999999995e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","2000","3.1336000000000000e+04","13004","8555","3.4760000000000000e+03","","4.3980000000000002e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","2001","2.6428000000000000e+04","12549","7644","4.0250000000000000e+03","","3.9429999999999998e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","2002","4.6845000000000000e+04","14141","8569","4.7330000000000000e+03","","3.7469999999999998e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","2003","2.0825000000000000e+04","17761","10420","5.0380000000000000e+03","","3.7169999999999997e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","2004","1.9531000000000000e+04","15001","11492","4.8260000000000000e+03","","3.9870000000000000e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","2005","3.6749000000000000e+04","19417","11505","4.3830000000000000e+03","","3.7950000000000000e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","2006","4.1801000000000000e+04","21234","10018","4.8330000000000000e+03","","4.3070000000000003e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","2007","1.7285000000000000e+04","19446","10973","5.1660000000000000e+03","","4.7660000000000002e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","2008","2.3835000000000000e+04","19083","13515","4.5170000000000000e+03","","4.0329999999999999e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","2009","5.2897000000000000e+04","23276","12038","4.9640000000000000e+03","","4.5879999999999999e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","2010","2.8137000000000000e+04","21348","10224","4.3910000000000000e+03","","4.5310000000000000e-01","","","","","","","","","","","",""
"wgnssk","sol-eche","2011","2.3535000000000000e+04","","14760","","","","","","","","","","","","","","",""
"wgnssk","sol-nsea","1957","1.2900000000000000e+05","63","55100","1.2100000000000000e+04","","1.7799999999999999e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1958","1.2900000000000000e+05","72","60900","1.4300000000000000e+04","","2.0699999999999999e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1959","4.8900000000000000e+05","86","65600","1.3800000000000000e+04","","1.7100000000000001e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1960","6.2000000000000000e+04","106","73400","1.8600000000000000e+04","","2.0399999999999999e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1961","1.0000000000000000e+05","124","117100","2.3600000000000000e+04","","1.9000000000000000e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1962","2.3000000000000000e+04","124","116800","2.6900000000000000e+04","","2.1299999999999999e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1963","2.0000000000000000e+04","116","113600","2.6200000000000000e+04","","3.1300000000000000e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1964","5.3900000000000000e+05","51","37100","1.1300000000000000e+04","","2.8899999999999998e-01","","","","","","","","","","","",""
